,Unnamed: 0,Path,Upper,Lower,pred
2236,2236,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-34.jpg,"40.9671807289124, -74.8603141307831","40.9554326534271, -74.8490381240845",0
2237,2237,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-35.jpg,"40.9554326534271, -74.8603141307831","40.9436845779419, -74.8490381240845",0
2238,2238,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-36.jpg,"40.9436845779419, -74.8603141307831","40.9319365024567, -74.8490381240845",0
2239,2239,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-37.jpg,"40.9319365024567, -74.8603141307831","40.9201884269714, -74.8490381240845",0
2240,2240,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-38.jpg,"40.9201884269714, -74.8603141307831","40.9084403514862, -74.8490381240845",0
2241,2241,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-39.jpg,"40.9084403514862, -74.8603141307831","40.896692276001, -74.8490381240845",0
2242,2242,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-4.jpg,"41.3196229934692, -74.8603141307831","41.307874917984, -74.8490381240845",0
2243,2243,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-40.jpg,"40.896692276001, -74.8603141307831","40.8849442005157, -74.8490381240845",0
2244,2244,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-41.jpg,"40.8849442005157, -74.8603141307831","40.8731961250305, -74.8490381240845",0
2245,2245,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-42.jpg,"40.8731961250305, -74.8603141307831","40.8614480495453, -74.8490381240845",0
2246,2246,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-43.jpg,"40.8614480495453, -74.8603141307831","40.8496999740601, -74.8490381240845",0
2247,2247,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-44.jpg,"40.8496999740601, -74.8603141307831","40.8379518985748, -74.8490381240845",0
2248,2248,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-45.jpg,"40.8379518985748, -74.8603141307831","40.8262038230896, -74.8490381240845",5
2249,2249,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-46.jpg,"40.8262038230896, -74.8603141307831","40.8144557476044, -74.8490381240845",0
2250,2250,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-47.jpg,"40.8144557476044, -74.8603141307831","40.8027076721191, -74.8490381240845",0
2251,2251,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-48.jpg,"40.8027076721191, -74.8603141307831","40.7909595966339, -74.8490381240845",0
2252,2252,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-49.jpg,"40.7909595966339, -74.8603141307831","40.7792115211487, -74.8490381240845",0
2253,2253,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-5.jpg,"41.307874917984, -74.8603141307831","41.2961268424988, -74.8490381240845",0
2254,2254,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-50.jpg,"40.7792115211487, -74.8603141307831","40.7674634456635, -74.8490381240845",1
2255,2255,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-51.jpg,"40.7674634456635, -74.8603141307831","40.7557153701782, -74.8490381240845",0
2256,2256,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-52.jpg,"40.7557153701782, -74.8603141307831","40.743967294693, -74.8490381240845",0
2257,2257,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-53.jpg,"40.743967294693, -74.8603141307831","40.7322192192078, -74.8490381240845",0
2258,2258,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-54.jpg,"40.7322192192078, -74.8603141307831","40.7204711437225, -74.8490381240845",0
2259,2259,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-55.jpg,"40.7204711437225, -74.8603141307831","40.7087230682373, -74.8490381240845",0
2260,2260,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-56.jpg,"40.7087230682373, -74.8603141307831","40.6969749927521, -74.8490381240845",0
2261,2261,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-57.jpg,"40.6969749927521, -74.8603141307831","40.6852269172668, -74.8490381240845",0
2262,2262,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-58.jpg,"40.6852269172668, -74.8603141307831","40.6734788417816, -74.8490381240845",0
2263,2263,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-59.jpg,"40.6734788417816, -74.8603141307831","40.6617307662964, -74.8490381240845",0
2264,2264,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-6.jpg,"41.2961268424988, -74.8603141307831","41.2843787670135, -74.8490381240845",0
2265,2265,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-60.jpg,"40.6617307662964, -74.8603141307831","40.6499826908112, -74.8490381240845",0
2266,2266,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-61.jpg,"40.6499826908112, -74.8603141307831","40.6382346153259, -74.8490381240845",0
2267,2267,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-62.jpg,"40.6382346153259, -74.8603141307831","40.6264865398407, -74.8490381240845",0
2268,2268,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-63.jpg,"40.6264865398407, -74.8603141307831","40.6147384643555, -74.8490381240845",1
2269,2269,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-64.jpg,"40.6147384643555, -74.8603141307831","40.6029903888702, -74.8490381240845",610
2270,2270,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-65.jpg,"40.6029903888702, -74.8603141307831","40.591242313385, -74.8490381240845",1
2271,2271,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-66.jpg,"40.591242313385, -74.8603141307831","40.5794942378998, -74.8490381240845",0
2272,2272,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-67.jpg,"40.5794942378998, -74.8603141307831","40.5677461624146, -74.8490381240845",0
2273,2273,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-68.jpg,"40.5677461624146, -74.8603141307831","40.5559980869293, -74.8490381240845",1
2274,2274,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-69.jpg,"40.5559980869293, -74.8603141307831","40.5442500114441, -74.8490381240845",1
2275,2275,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-7.jpg,"41.2843787670135, -74.8603141307831","41.2726306915283, -74.8490381240845",0
2276,2276,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-70.jpg,"40.5442500114441, -74.8603141307831","40.5325019359589, -74.8490381240845",0
2277,2277,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-71.jpg,"40.5325019359589, -74.8603141307831","40.5207538604736, -74.8490381240845",0
2278,2278,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-72.jpg,"40.5207538604736, -74.8603141307831","40.5090057849884, -74.8490381240845",0
2279,2279,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-73.jpg,"40.5090057849884, -74.8603141307831","40.4972577095032, -74.8490381240845",0
2280,2280,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-74.jpg,"40.4972577095032, -74.8603141307831","40.4855096340179, -74.8490381240845",0
2281,2281,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-75.jpg,"40.4855096340179, -74.8603141307831","40.4737615585327, -74.8490381240845",0
2282,2282,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-76.jpg,"40.4737615585327, -74.8603141307831","40.4620134830475, -74.8490381240845",0
2283,2283,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-77.jpg,"40.4620134830475, -74.8603141307831","40.4502654075623, -74.8490381240845",0
2284,2284,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-78.jpg,"40.4502654075623, -74.8603141307831","40.438517332077, -74.8490381240845",0
2285,2285,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-79.jpg,"40.438517332077, -74.8603141307831","40.4267692565918, -74.8490381240845",0
2286,2286,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-8.jpg,"41.2726306915283, -74.8603141307831","41.2608826160431, -74.8490381240845",1
2287,2287,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-80.jpg,"40.4267692565918, -74.8603141307831","40.4150211811066, -74.8490381240845",0
2288,2288,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-81.jpg,"40.4150211811066, -74.8603141307831","40.4032731056213, -74.8490381240845",1
2289,2289,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-82.jpg,"40.4032731056213, -74.8603141307831","40.3915250301361, -74.8490381240845",0
2290,2290,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-83.jpg,"40.3915250301361, -74.8603141307831","40.3797769546509, -74.8490381240845",0
2291,2291,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-84.jpg,"40.3797769546509, -74.8603141307831","40.3680288791656, -74.8490381240845",0
2292,2292,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-85.jpg,"40.3680288791656, -74.8603141307831","40.3562808036804, -74.8490381240845",0
2293,2293,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-86.jpg,"40.3562808036804, -74.8603141307831","40.3445327281952, -74.8490381240845",0
2294,2294,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-87.jpg,"40.3445327281952, -74.8603141307831","40.33278465271, -74.8490381240845",0
2295,2295,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-88.jpg,"40.33278465271, -74.8603141307831","40.3210365772247, -74.8490381240845",0
2296,2296,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-89.jpg,"40.3210365772247, -74.8603141307831","40.3092885017395, -74.8490381240845",0
2297,2297,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-9.jpg,"41.2608826160431, -74.8603141307831","41.2491345405579, -74.8490381240845",0
2298,2298,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-90.jpg,"40.3092885017395, -74.8603141307831","40.2975404262543, -74.8490381240845",0
2299,2299,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-91.jpg,"40.2975404262543, -74.8603141307831","40.285792350769, -74.8490381240845",0
2300,2300,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-92.jpg,"40.285792350769, -74.8603141307831","40.2740442752838, -74.8490381240845",0
2301,2301,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-93.jpg,"40.2740442752838, -74.8603141307831","40.2622961997986, -74.8490381240845",1
2302,2302,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-94.jpg,"40.2622961997986, -74.8603141307831","40.2505481243134, -74.8490381240845",0
2303,2303,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-95.jpg,"40.2505481243134, -74.8603141307831","40.2388000488281, -74.8490381240845",0
2304,2304,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-96.jpg,"40.2388000488281, -74.8603141307831","40.2270519733429, -74.8490381240845",0
2305,2305,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-97.jpg,"40.2270519733429, -74.8603141307831","40.2153038978577, -74.8490381240845",0
2306,2306,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-98.jpg,"40.2153038978577, -74.8603141307831","40.2035558223724, -74.8490381240845",0
2307,2307,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_25-99.jpg,"40.2035558223724, -74.8603141307831","40.1918077468872, -74.8490381240845",0
2308,2308,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-1.jpg,"41.3548672199249, -74.8490381240845","41.3431191444397, -74.8377621173859",0
2309,2309,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-10.jpg,"41.2491345405579, -74.8490381240845","41.2373864650726, -74.8377621173859",0
2310,2310,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-100.jpg,"40.1918077468872, -74.8490381240845","40.180059671402, -74.8377621173859",0
2311,2311,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-11.jpg,"41.2373864650726, -74.8490381240845","41.2256383895874, -74.8377621173859",1
2312,2312,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-12.jpg,"41.2256383895874, -74.8490381240845","41.2138903141022, -74.8377621173859",0
2313,2313,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-13.jpg,"41.2138903141022, -74.8490381240845","41.2021422386169, -74.8377621173859",0
2314,2314,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-14.jpg,"41.2021422386169, -74.8490381240845","41.1903941631317, -74.8377621173859",0
2315,2315,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-15.jpg,"41.1903941631317, -74.8490381240845","41.1786460876465, -74.8377621173859",0
2316,2316,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-16.jpg,"41.1786460876465, -74.8490381240845","41.1668980121613, -74.8377621173859",0
2317,2317,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-17.jpg,"41.1668980121613, -74.8490381240845","41.155149936676, -74.8377621173859",0
2318,2318,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-18.jpg,"41.155149936676, -74.8490381240845","41.1434018611908, -74.8377621173859",0
2319,2319,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-19.jpg,"41.1434018611908, -74.8490381240845","41.1316537857056, -74.8377621173859",0
2320,2320,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-2.jpg,"41.3431191444397, -74.8490381240845","41.3313710689545, -74.8377621173859",2
2321,2321,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-20.jpg,"41.1316537857056, -74.8490381240845","41.1199057102203, -74.8377621173859",1
2322,2322,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-21.jpg,"41.1199057102203, -74.8490381240845","41.1081576347351, -74.8377621173859",0
2323,2323,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-22.jpg,"41.1081576347351, -74.8490381240845","41.0964095592499, -74.8377621173859",0
2324,2324,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-23.jpg,"41.0964095592499, -74.8490381240845","41.0846614837646, -74.8377621173859",0
2325,2325,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-24.jpg,"41.0846614837646, -74.8490381240845","41.0729134082794, -74.8377621173859",0
2326,2326,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-25.jpg,"41.0729134082794, -74.8490381240845","41.0611653327942, -74.8377621173859",610
2327,2327,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-26.jpg,"41.0611653327942, -74.8490381240845","41.049417257309, -74.8377621173859",0
2328,2328,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-27.jpg,"41.049417257309, -74.8490381240845","41.0376691818237, -74.8377621173859",0
2329,2329,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-28.jpg,"41.0376691818237, -74.8490381240845","41.0259211063385, -74.8377621173859",0
2330,2330,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-29.jpg,"41.0259211063385, -74.8490381240845","41.0141730308533, -74.8377621173859",0
2331,2331,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-3.jpg,"41.3313710689545, -74.8490381240845","41.3196229934692, -74.8377621173859",0
2332,2332,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-30.jpg,"41.0141730308533, -74.8490381240845","41.002424955368, -74.8377621173859",0
2333,2333,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-31.jpg,"41.002424955368, -74.8490381240845","40.9906768798828, -74.8377621173859",0
2334,2334,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-32.jpg,"40.9906768798828, -74.8490381240845","40.9789288043976, -74.8377621173859",0
2335,2335,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-33.jpg,"40.9789288043976, -74.8490381240845","40.9671807289124, -74.8377621173859",0
2336,2336,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-34.jpg,"40.9671807289124, -74.8490381240845","40.9554326534271, -74.8377621173859",0
2337,2337,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-35.jpg,"40.9554326534271, -74.8490381240845","40.9436845779419, -74.8377621173859",0
2338,2338,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-36.jpg,"40.9436845779419, -74.8490381240845","40.9319365024567, -74.8377621173859",0
2339,2339,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-37.jpg,"40.9319365024567, -74.8490381240845","40.9201884269714, -74.8377621173859",0
2340,2340,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-38.jpg,"40.9201884269714, -74.8490381240845","40.9084403514862, -74.8377621173859",0
2341,2341,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-39.jpg,"40.9084403514862, -74.8490381240845","40.896692276001, -74.8377621173859",0
2342,2342,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-4.jpg,"41.3196229934692, -74.8490381240845","41.307874917984, -74.8377621173859",0
2343,2343,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-40.jpg,"40.896692276001, -74.8490381240845","40.8849442005157, -74.8377621173859",0
2344,2344,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-41.jpg,"40.8849442005157, -74.8490381240845","40.8731961250305, -74.8377621173859",0
2345,2345,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-42.jpg,"40.8731961250305, -74.8490381240845","40.8614480495453, -74.8377621173859",0
2346,2346,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-43.jpg,"40.8614480495453, -74.8490381240845","40.8496999740601, -74.8377621173859",0
2347,2347,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-44.jpg,"40.8496999740601, -74.8490381240845","40.8379518985748, -74.8377621173859",1
2348,2348,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-45.jpg,"40.8379518985748, -74.8490381240845","40.8262038230896, -74.8377621173859",1
2349,2349,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-46.jpg,"40.8262038230896, -74.8490381240845","40.8144557476044, -74.8377621173859",0
2350,2350,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-47.jpg,"40.8144557476044, -74.8490381240845","40.8027076721191, -74.8377621173859",1
2351,2351,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-48.jpg,"40.8027076721191, -74.8490381240845","40.7909595966339, -74.8377621173859",0
2352,2352,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-49.jpg,"40.7909595966339, -74.8490381240845","40.7792115211487, -74.8377621173859",0
2353,2353,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-5.jpg,"41.307874917984, -74.8490381240845","41.2961268424988, -74.8377621173859",0
2354,2354,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-50.jpg,"40.7792115211487, -74.8490381240845","40.7674634456635, -74.8377621173859",1
2355,2355,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-51.jpg,"40.7674634456635, -74.8490381240845","40.7557153701782, -74.8377621173859",0
2356,2356,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-52.jpg,"40.7557153701782, -74.8490381240845","40.743967294693, -74.8377621173859",0
2357,2357,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-53.jpg,"40.743967294693, -74.8490381240845","40.7322192192078, -74.8377621173859",0
2358,2358,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-54.jpg,"40.7322192192078, -74.8490381240845","40.7204711437225, -74.8377621173859",0
2359,2359,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-55.jpg,"40.7204711437225, -74.8490381240845","40.7087230682373, -74.8377621173859",1
2360,2360,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-56.jpg,"40.7087230682373, -74.8490381240845","40.6969749927521, -74.8377621173859",0
2361,2361,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-57.jpg,"40.6969749927521, -74.8490381240845","40.6852269172668, -74.8377621173859",0
2362,2362,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-58.jpg,"40.6852269172668, -74.8490381240845","40.6734788417816, -74.8377621173859",0
2363,2363,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-59.jpg,"40.6734788417816, -74.8490381240845","40.6617307662964, -74.8377621173859",1
2364,2364,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-6.jpg,"41.2961268424988, -74.8490381240845","41.2843787670135, -74.8377621173859",0
2365,2365,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-60.jpg,"40.6617307662964, -74.8490381240845","40.6499826908112, -74.8377621173859",0
2366,2366,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-61.jpg,"40.6499826908112, -74.8490381240845","40.6382346153259, -74.8377621173859",0
2367,2367,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-62.jpg,"40.6382346153259, -74.8490381240845","40.6264865398407, -74.8377621173859",0
2368,2368,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-63.jpg,"40.6264865398407, -74.8490381240845","40.6147384643555, -74.8377621173859",0
2369,2369,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-64.jpg,"40.6147384643555, -74.8490381240845","40.6029903888702, -74.8377621173859",0
2370,2370,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-65.jpg,"40.6029903888702, -74.8490381240845","40.591242313385, -74.8377621173859",0
2371,2371,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-66.jpg,"40.591242313385, -74.8490381240845","40.5794942378998, -74.8377621173859",0
2372,2372,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-67.jpg,"40.5794942378998, -74.8490381240845","40.5677461624146, -74.8377621173859",0
2373,2373,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-68.jpg,"40.5677461624146, -74.8490381240845","40.5559980869293, -74.8377621173859",0
2374,2374,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-69.jpg,"40.5559980869293, -74.8490381240845","40.5442500114441, -74.8377621173859",0
2375,2375,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-7.jpg,"41.2843787670135, -74.8490381240845","41.2726306915283, -74.8377621173859",0
2376,2376,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-70.jpg,"40.5442500114441, -74.8490381240845","40.5325019359589, -74.8377621173859",0
2377,2377,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-71.jpg,"40.5325019359589, -74.8490381240845","40.5207538604736, -74.8377621173859",0
2378,2378,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-72.jpg,"40.5207538604736, -74.8490381240845","40.5090057849884, -74.8377621173859",1
2379,2379,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-73.jpg,"40.5090057849884, -74.8490381240845","40.4972577095032, -74.8377621173859",0
2380,2380,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-74.jpg,"40.4972577095032, -74.8490381240845","40.4855096340179, -74.8377621173859",0
2381,2381,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-75.jpg,"40.4855096340179, -74.8490381240845","40.4737615585327, -74.8377621173859",0
2382,2382,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-76.jpg,"40.4737615585327, -74.8490381240845","40.4620134830475, -74.8377621173859",0
2383,2383,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-77.jpg,"40.4620134830475, -74.8490381240845","40.4502654075623, -74.8377621173859",0
2384,2384,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-78.jpg,"40.4502654075623, -74.8490381240845","40.438517332077, -74.8377621173859",0
2385,2385,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-79.jpg,"40.438517332077, -74.8490381240845","40.4267692565918, -74.8377621173859",0
2386,2386,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-8.jpg,"41.2726306915283, -74.8490381240845","41.2608826160431, -74.8377621173859",0
2387,2387,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-80.jpg,"40.4267692565918, -74.8490381240845","40.4150211811066, -74.8377621173859",0
2388,2388,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-81.jpg,"40.4150211811066, -74.8490381240845","40.4032731056213, -74.8377621173859",0
2389,2389,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-82.jpg,"40.4032731056213, -74.8490381240845","40.3915250301361, -74.8377621173859",0
2390,2390,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-83.jpg,"40.3915250301361, -74.8490381240845","40.3797769546509, -74.8377621173859",0
2391,2391,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-84.jpg,"40.3797769546509, -74.8490381240845","40.3680288791656, -74.8377621173859",3
2392,2392,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-85.jpg,"40.3680288791656, -74.8490381240845","40.3562808036804, -74.8377621173859",0
2393,2393,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-86.jpg,"40.3562808036804, -74.8490381240845","40.3445327281952, -74.8377621173859",0
2394,2394,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-87.jpg,"40.3445327281952, -74.8490381240845","40.33278465271, -74.8377621173859",0
2395,2395,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-88.jpg,"40.33278465271, -74.8490381240845","40.3210365772247, -74.8377621173859",1
2396,2396,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-89.jpg,"40.3210365772247, -74.8490381240845","40.3092885017395, -74.8377621173859",0
2397,2397,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-9.jpg,"41.2608826160431, -74.8490381240845","41.2491345405579, -74.8377621173859",0
2398,2398,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-90.jpg,"40.3092885017395, -74.8490381240845","40.2975404262543, -74.8377621173859",0
2399,2399,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-91.jpg,"40.2975404262543, -74.8490381240845","40.285792350769, -74.8377621173859",0
2400,2400,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-92.jpg,"40.285792350769, -74.8490381240845","40.2740442752838, -74.8377621173859",0
2401,2401,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-93.jpg,"40.2740442752838, -74.8490381240845","40.2622961997986, -74.8377621173859",1
2402,2402,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-94.jpg,"40.2622961997986, -74.8490381240845","40.2505481243134, -74.8377621173859",1
2403,2403,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-95.jpg,"40.2505481243134, -74.8490381240845","40.2388000488281, -74.8377621173859",0
2404,2404,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-96.jpg,"40.2388000488281, -74.8490381240845","40.2270519733429, -74.8377621173859",0
2405,2405,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-97.jpg,"40.2270519733429, -74.8490381240845","40.2153038978577, -74.8377621173859",0
2406,2406,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-98.jpg,"40.2153038978577, -74.8490381240845","40.2035558223724, -74.8377621173859",0
2407,2407,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_26-99.jpg,"40.2035558223724, -74.8490381240845","40.1918077468872, -74.8377621173859",0
2408,2408,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_27-1.jpg,"41.3548672199249, -74.8377621173859","41.3431191444397, -74.8264861106873",0
2409,2409,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_27-10.jpg,"41.2491345405579, -74.8377621173859","41.2373864650726, -74.8264861106873",0
2410,2410,/home/irene/ISEF-Project-2023/Data/DensityNJ/1_27-100.jpg,"40.1918077468872, -74.8377621173859","40.180059671402, -74.8264861106873",610
